location_name,asset_type,timestamp,temperature_2m,cloudcover,shortwave_radiation,windspeed_10m,winddirection_10m,precipitation
Chitradurga,solar,2025-01-04T20:00,19.6,17,0.0,9.3,82,0.0
Chitradurga,solar,2025-01-04T21:00,18.6,12,0.0,8.5,85,0.0
Chitradurga,solar,2025-01-04T22:00,17.8,0,0.0,7.4,90,0.0
Chitradurga,solar,2025-01-04T23:00,17.1,55,0.0,6.8,107,0.0
Chitradurga,solar,2025-01-05T00:00,16.7,58,0.0,6.3,121,0.0
Chitradurga,solar,2025-01-05T01:00,16.4,93,0.0,5.8,110,0.0
Chitradurga,solar,2025-01-05T02:00,15.9,96,0.0,6.4,115,0.0
Chitradurga,solar,2025-01-05T03:00,15.9,60,0.0,8.2,128,0.0
Chitradurga,solar,2025-01-05T04:00,15.7,0,0.0,8.2,131,0.0
Chitradurga,solar,2025-01-05T05:00,15.4,0,0.0,8.3,134,0.0
Chitradurga,solar,2025-01-05T06:00,15.3,7,0.0,7.3,134,0.0
Chitradurga,solar,2025-01-05T07:00,16.1,0,24.0,9.0,142,0.0
Chitradurga,solar,2025-01-05T08:00,19.3,0,201.0,8.1,135,0.0
Chitradurga,solar,2025-01-05T09:00,21.9,0,427.0,9.9,119,0.0
Chitradurga,solar,2025-01-05T10:00,23.5,0,625.0,11.1,102,0.0
Chitradurga,solar,2025-01-05T11:00,24.9,0,769.0,11.2,89,0.0
Chitradurga,solar,2025-01-05T12:00,25.9,0,845.0,11.2,79,0.0
Chitradurga,solar,2025-01-05T13:00,26.5,0,846.0,10.7,76,0.0
Chitradurga,solar,2025-01-05T14:00,27.0,0,771.0,10.8,79,0.0
Chitradurga,solar,2025-01-05T15:00,27.2,0,627.0,10.9,81,0.0
Chitradurga,solar,2025-01-05T16:00,26.8,0,428.0,11.7,81,0.0
Chitradurga,solar,2025-01-05T17:00,25.0,0,201.0,9.2,84,0.0
Chitradurga,solar,2025-01-05T18:00,22.1,0,24.0,9.2,90,0.0
Chitradurga,solar,2025-01-05T19:00,21.1,0,0.0,10.8,94,0.0
Chitradurga,solar,2025-01-05T20:00,19.8,0,0.0,9.6,94,0.0
Chitradurga,solar,2025-01-05T21:00,18.7,0,0.0,8.8,92,0.0
Chitradurga,solar,2025-01-05T22:00,17.5,0,0.0,7.8,105,0.0
Chitradurga,solar,2025-01-05T23:00,16.6,0,0.0,7.2,115,0.0
Chitradurga,solar,2025-01-06T00:00,15.9,0,0.0,6.2,123,0.0
Chitradurga,solar,2025-01-06T01:00,15.4,0,0.0,5.9,133,0.0
Chitradurga,solar,2025-01-06T02:00,15.2,0,0.0,5.6,130,0.0
Chitradurga,solar,2025-01-06T03:00,14.9,0,0.0,6.6,143,0.0
Chitradurga,solar,2025-01-06T04:00,14.4,0,0.0,5.9,153,0.0
Chitradurga,solar,2025-01-06T05:00,14.2,0,0.0,6.5,157,0.0
Chitradurga,solar,2025-01-06T06:00,14.2,0,0.0,6.2,150,0.0
Chitradurga,solar,2025-01-06T07:00,15.3,0,24.0,7.7,149,0.0
Chitradurga,solar,2025-01-06T08:00,19.0,0,203.0,8.0,142,0.0
Chitradurga,solar,2025-01-06T09:00,21.7,0,431.0,9.6,142,0.0
Chitradurga,solar,2025-01-06T10:00,23.5,0,632.0,9.6,131,0.0
Chitradurga,solar,2025-01-06T11:00,24.9,0,778.0,8.6,121,0.0
Chitradurga,solar,2025-01-06T12:00,26.0,0,855.0,7.2,108,0.0
Chitradurga,solar,2025-01-06T13:00,27.0,0,856.0,6.9,84,0.0
Chitradurga,solar,2025-01-06T14:00,27.5,0,780.0,7.9,70,0.0
Chitradurga,solar,2025-01-06T15:00,27.5,0,634.0,8.7,63,0.0
Chitradurga,solar,2025-01-06T16:00,26.9,0,435.0,9.0,61,0.0
Chitradurga,solar,2025-01-06T17:00,24.6,0,207.0,5.1,51,0.0
Chitradurga,solar,2025-01-06T18:00,22.4,0,25.0,8.4,59,0.0
Chitradurga,solar,2025-01-06T19:00,20.7,0,0.0,8.1,85,0.0
Chitradurga,solar,2025-01-06T20:00,20.4,0,0.0,11.3,80,0.0
Chitradurga,solar,2025-01-06T21:00,19.1,0,0.0,8.3,89,0.0
Chitradurga,solar,2025-01-06T22:00,18.4,0,0.0,8.6,91,0.0
Chitradurga,solar,2025-01-06T23:00,17.4,0,0.0,7.0,103,0.0
Chitradurga,solar,2025-01-07T00:00,17.1,0,0.0,7.6,108,0.0
Chitradurga,solar,2025-01-07T01:00,17.4,6,0.0,9.6,84,0.0
Chitradurga,solar,2025-01-07T02:00,16.1,21,0.0,5.2,131,0.0
Chitradurga,solar,2025-01-07T03:00,15.9,2,0.0,2.3,157,0.0
Chitradurga,solar,2025-01-07T04:00,15.6,0,0.0,3.8,93,0.0
Chitradurga,solar,2025-01-07T05:00,14.9,0,0.0,4.9,100,0.0
Chitradurga,solar,2025-01-07T06:00,14.4,0,0.0,5.2,104,0.0
Chitradurga,solar,2025-01-07T07:00,15.6,0,23.0,6.8,127,0.0
Chitradurga,solar,2025-01-07T08:00,18.9,0,200.0,7.2,109,0.0
Chitradurga,solar,2025-01-07T09:00,21.6,25,429.0,9.3,109,0.0
Chitradurga,solar,2025-01-07T10:00,23.8,51,629.0,9.6,111,0.0
Chitradurga,solar,2025-01-07T11:00,25.4,99,774.0,9.2,92,0.0
Chitradurga,solar,2025-01-07T12:00,26.4,86,849.0,9.8,77,0.0
Chitradurga,solar,2025-01-07T13:00,27.0,30,849.0,10.0,72,0.0
Chitradurga,solar,2025-01-07T14:00,27.5,80,774.0,9.9,80,0.0
Chitradurga,solar,2025-01-07T15:00,27.6,95,628.0,9.4,83,0.0
Chitradurga,solar,2025-01-07T16:00,27.2,75,426.0,9.5,81,0.0
Chitradurga,solar,2025-01-07T17:00,25.7,37,204.0,7.6,72,0.0
Chitradurga,solar,2025-01-07T18:00,22.5,1,25.0,7.4,67,0.0
Chitradurga,solar,2025-01-07T19:00,21.6,0,0.0,9.4,72,0.0
Chitradurga,solar,2025-01-07T20:00,20.7,0,0.0,10.0,76,0.0
Chitradurga,solar,2025-01-07T21:00,19.5,0,0.0,8.9,77,0.0
Chitradurga,solar,2025-01-07T22:00,18.8,0,0.0,8.9,82,0.0
Chitradurga,solar,2025-01-07T23:00,18.0,0,0.0,8.1,90,0.0
Chitradurga,solar,2025-01-08T00:00,17.2,0,0.0,7.6,104,0.0
Chitradurga,solar,2025-01-08T01:00,17.0,0,0.0,7.5,114,0.0
Chitradurga,solar,2025-01-08T02:00,16.5,0,0.0,7.8,122,0.0
Chitradurga,solar,2025-01-08T03:00,15.8,0,0.0,7.6,109,0.0
Chitradurga,solar,2025-01-08T04:00,14.9,0,0.0,7.0,111,0.0
Chitradurga,solar,2025-01-08T05:00,14.6,0,0.0,7.6,115,0.0
Chitradurga,solar,2025-01-08T06:00,14.8,0,0.0,7.2,118,0.0
Chitradurga,solar,2025-01-08T07:00,15.9,6,23.0,8.5,118,0.0
Chitradurga,solar,2025-01-08T08:00,19.2,0,199.0,9.1,107,0.0
Chitradurga,solar,2025-01-08T09:00,21.6,16,427.0,12.1,96,0.0
Chitradurga,solar,2025-01-08T10:00,23.6,50,627.0,14.1,83,0.0
Chitradurga,solar,2025-01-08T11:00,25.0,72,774.0,14.0,78,0.0
Chitradurga,solar,2025-01-08T12:00,26.2,28,852.0,13.7,77,0.0
Chitradurga,solar,2025-01-08T13:00,27.1,30,856.0,12.8,80,0.0
Chitradurga,solar,2025-01-08T14:00,27.5,23,781.0,12.7,77,0.0
Chitradurga,solar,2025-01-08T15:00,27.5,8,636.0,12.7,75,0.0
Chitradurga,solar,2025-01-08T16:00,26.9,0,439.0,12.6,73,0.0
Chitradurga,solar,2025-01-08T17:00,25.2,0,211.0,9.7,72,0.0
Chitradurga,solar,2025-01-08T18:00,22.2,0,27.0,9.5,75,0.0
Chitradurga,solar,2025-01-08T19:00,21.2,0,0.0,11.2,84,0.0
Chitradurga,solar,2025-01-08T20:00,20.5,0,0.0,11.9,87,0.0
Chitradurga,solar,2025-01-08T21:00,19.6,0,0.0,11.6,83,0.0
Chitradurga,solar,2025-01-08T22:00,18.7,0,0.0,9.2,87,0.0
Chitradurga,solar,2025-01-08T23:00,17.5,0,0.0,7.8,99,0.0
Chitradurga,solar,2025-01-09T00:00,16.9,0,0.0,7.9,102,0.0
Chitradurga,solar,2025-01-09T01:00,16.2,0,0.0,8.4,105,0.0
Chitradurga,solar,2025-01-09T02:00,15.6,0,0.0,8.6,110,0.0
Chitradurga,solar,2025-01-09T03:00,15.1,0,0.0,8.7,103,0.0
Chitradurga,solar,2025-01-09T04:00,14.6,0,0.0,8.2,113,0.0
Chitradurga,solar,2025-01-09T05:00,14.5,0,0.0,9.0,119,0.0
Chitradurga,solar,2025-01-09T06:00,14.5,0,0.0,8.3,117,0.0
Chitradurga,solar,2025-01-09T07:00,15.2,0,22.0,11.6,112,0.0
Chitradurga,solar,2025-01-09T08:00,18.0,0,198.0,12.3,104,0.0
Chitradurga,solar,2025-01-09T09:00,20.5,0,427.0,17.4,101,0.0
Chitradurga,solar,2025-01-09T10:00,22.6,0,629.0,21.3,98,0.0
Chitradurga,solar,2025-01-09T11:00,24.2,0,776.0,20.6,95,0.0
Chitradurga,solar,2025-01-09T12:00,25.4,0,854.0,19.5,93,0.0
Chitradurga,solar,2025-01-09T13:00,26.2,0,853.0,18.4,91,0.0
Chitradurga,solar,2025-01-09T14:00,26.6,0,775.0,17.1,89,0.0
Chitradurga,solar,2025-01-09T15:00,26.6,0,629.0,16.8,86,0.0
Chitradurga,solar,2025-01-09T16:00,26.0,0,430.0,16.5,82,0.0
Chitradurga,solar,2025-01-09T17:00,24.6,0,204.0,14.4,74,0.0
Chitradurga,solar,2025-01-09T18:00,22.5,1,26.0,11.8,71,0.0
Chitradurga,solar,2025-01-09T19:00,21.6,0,0.0,10.9,73,0.0
Chitradurga,solar,2025-01-09T20:00,20.2,3,0.0,7.9,69,0.0
Chitradurga,solar,2025-01-09T21:00,19.8,0,0.0,10.2,76,0.0
Chitradurga,solar,2025-01-09T22:00,19.5,0,0.0,12.8,88,0.0
Chitradurga,solar,2025-01-09T23:00,19.1,1,0.0,13.7,95,0.0
Chitradurga,solar,2025-01-10T00:00,18.7,0,0.0,13.2,95,0.0
Chitradurga,solar,2025-01-10T01:00,18.2,4,0.0,14.8,95,0.0
Chitradurga,solar,2025-01-10T02:00,17.7,5,0.0,14.5,97,0.0
Chitradurga,solar,2025-01-10T03:00,17.2,3,0.0,13.2,96,0.0
Chitradurga,solar,2025-01-10T04:00,16.8,39,0.0,11.6,98,0.0
Chitradurga,solar,2025-01-10T05:00,16.4,93,0.0,10.6,99,0.0
Chitradurga,solar,2025-01-10T06:00,16.2,89,0.0,9.2,102,0.0
Chitradurga,solar,2025-01-10T07:00,16.7,53,21.0,10.7,107,0.0
Chitradurga,solar,2025-01-10T08:00,18.9,6,186.0,12.3,102,0.0
Chitradurga,solar,2025-01-10T09:00,21.0,5,407.0,15.3,99,0.0
Chitradurga,solar,2025-01-10T10:00,23.4,54,603.0,17.5,99,0.0
Chitradurga,solar,2025-01-10T11:00,25.1,24,697.0,16.0,102,0.0
Chitradurga,solar,2025-01-10T12:00,26.0,8,727.0,14.9,103,0.0
Chitradurga,solar,2025-01-10T13:00,27.0,50,811.0,12.7,102,0.0
Chitradurga,solar,2025-01-10T14:00,27.7,89,757.0,10.6,94,0.0
Chitradurga,solar,2025-01-10T15:00,28.0,100,611.0,8.5,97,0.0
Chitradurga,solar,2025-01-10T16:00,27.6,99,373.0,10.1,87,0.0
Chitradurga,solar,2025-01-10T17:00,26.2,24,175.0,9.4,82,0.0
Chitradurga,solar,2025-01-10T18:00,23.3,8,24.0,4.9,92,0.0
Chitradurga,solar,2025-01-10T19:00,21.8,5,0.0,6.6,68,0.0
Chitradurga,solar,2025-01-10T20:00,21.8,1,0.0,18.6,85,0.0
Chitradurga,solar,2025-01-10T21:00,20.9,1,0.0,15.1,78,0.0
Chitradurga,solar,2025-01-10T22:00,20.5,0,0.0,15.0,93,0.0
Chitradurga,solar,2025-01-10T23:00,20.0,2,0.0,12.3,102,0.0
Chitradurga,solar,2025-01-11T00:00,19.0,0,0.0,9.5,90,0.0
Chitradurga,solar,2025-01-11T01:00,18.1,0,0.0,9.1,82,0.0
Chitradurga,solar,2025-01-11T02:00,17.5,5,0.0,8.3,88,0.0
Chitradurga,solar,2025-01-11T03:00,17.1,49,0.0,7.6,91,0.0
Chitradurga,solar,2025-01-11T04:00,17.2,100,0.0,8.5,95,0.0
Chitradurga,solar,2025-01-11T05:00,18.0,100,0.0,12.9,105,0.0
Chitradurga,solar,2025-01-11T06:00,18.3,99,0.0,13.6,105,0.0
Chitradurga,solar,2025-01-11T07:00,18.5,100,11.0,12.4,114,0.0
Chitradurga,solar,2025-01-11T08:00,19.7,100,115.0,15.4,120,0.0
Chitradurga,solar,2025-01-11T09:00,21.1,99,243.0,14.7,123,0.0
Chitradurga,solar,2025-01-11T10:00,23.1,76,419.0,12.5,120,0.0
Chitradurga,solar,2025-01-11T11:00,25.3,63,640.0,10.6,113,0.0
Chitradurga,solar,2025-01-11T12:00,27.0,63,777.0,9.6,110,0.0
Chitradurga,solar,2025-01-11T13:00,27.9,76,779.0,8.5,107,0.0
Chitradurga,solar,2025-01-11T14:00,28.5,91,704.0,8.4,106,0.0
Chitradurga,solar,2025-01-11T15:00,29.0,61,570.0,8.4,118,0.0
Chitradurga,solar,2025-01-11T16:00,28.3,96,371.0,9.1,124,0.0
Chitradurga,solar,2025-01-11T17:00,27.1,97,126.0,4.0,201,0.0
Chitradurga,solar,2025-01-11T18:00,24.5,100,20.0,7.1,60,0.0
Chitradurga,solar,2025-01-11T19:00,23.0,96,0.0,11.2,68,0.0
Chitradurga,solar,2025-01-11T20:00,22.1,90,0.0,14.8,84,0.0
Chitradurga,solar,2025-01-11T21:00,21.5,87,0.0,16.0,87,0.0
Chitradurga,solar,2025-01-11T22:00,20.8,100,0.0,13.9,96,0.0
Chitradurga,solar,2025-01-11T23:00,20.2,94,0.0,12.5,102,0.0
Chitradurga,solar,2025-01-12T00:00,19.5,97,0.0,11.8,109,0.0
Chitradurga,solar,2025-01-12T01:00,19.0,61,0.0,10.7,113,0.0
Chitradurga,solar,2025-01-12T02:00,18.5,87,0.0,10.4,120,0.0
Chitradurga,solar,2025-01-12T03:00,18.1,98,0.0,10.4,126,0.0
Chitradurga,solar,2025-01-12T04:00,17.9,98,0.0,9.9,123,0.0
Chitradurga,solar,2025-01-12T05:00,17.6,99,0.0,9.1,117,0.0
Chitradurga,solar,2025-01-12T06:00,17.4,90,0.0,6.6,106,0.0
Chitradurga,solar,2025-01-12T07:00,17.8,97,20.0,9.7,106,0.0
Chitradurga,solar,2025-01-12T08:00,20.0,97,169.0,11.7,117,0.0
Chitradurga,solar,2025-01-12T09:00,22.0,91,379.0,10.7,110,0.0
Chitradurga,solar,2025-01-12T10:00,23.9,65,592.0,12.6,103,0.0
Chitradurga,solar,2025-01-12T11:00,25.6,52,741.0,12.1,93,0.0
Chitradurga,solar,2025-01-12T12:00,26.9,87,823.0,11.7,89,0.0
Chitradurga,solar,2025-01-12T13:00,27.9,54,819.0,10.4,79,0.0
Chitradurga,solar,2025-01-12T14:00,28.3,31,678.0,9.5,71,0.0
Chitradurga,solar,2025-01-12T15:00,28.5,99,579.0,9.5,69,0.0
Chitradurga,solar,2025-01-12T16:00,28.0,99,390.0,10.5,63,0.0
Chitradurga,solar,2025-01-12T17:00,26.6,100,192.0,9.1,60,0.0
Chitradurga,solar,2025-01-12T18:00,24.5,100,25.0,8.1,93,0.0
Chitradurga,solar,2025-01-12T19:00,23.9,100,0.0,11.3,68,0.0
Chitradurga,solar,2025-01-12T20:00,23.0,100,0.0,12.2,81,0.0
Chitradurga,solar,2025-01-12T21:00,22.3,100,0.0,12.0,81,0.0
Chitradurga,solar,2025-01-12T22:00,21.6,100,0.0,11.7,85,0.0
Chitradurga,solar,2025-01-12T23:00,21.0,80,0.0,13.1,98,0.0
Chitradurga,solar,2025-01-13T00:00,20.5,27,0.0,14.4,106,0.0
Chitradurga,solar,2025-01-13T01:00,19.8,1,0.0,13.1,111,0.0
Chitradurga,solar,2025-01-13T02:00,19.1,0,0.0,10.6,109,0.0
Chitradurga,solar,2025-01-13T03:00,18.5,0,0.0,9.2,102,0.0
Chitradurga,solar,2025-01-13T04:00,18.2,2,0.0,9.1,107,0.0
Chitradurga,solar,2025-01-13T05:00,18.1,5,0.0,9.9,115,0.0
Chitradurga,solar,2025-01-13T06:00,18.6,84,0.0,9.1,105,0.0
Chitradurga,solar,2025-01-13T07:00,19.1,100,17.0,12.9,109,0.0
Chitradurga,solar,2025-01-13T08:00,20.6,100,89.0,16.3,108,0.0
Chitradurga,solar,2025-01-13T09:00,22.0,40,281.0,17.1,102,0.0
Chitradurga,solar,2025-01-13T10:00,24.2,32,540.0,16.2,98,0.0
Chitradurga,solar,2025-01-13T11:00,26.1,4,714.0,14.8,93,0.0
Chitradurga,solar,2025-01-13T12:00,27.5,7,821.0,14.2,89,0.0
Chitradurga,solar,2025-01-13T13:00,28.2,1,833.0,13.4,82,0.0
Chitradurga,solar,2025-01-13T14:00,28.6,0,766.0,12.3,80,0.0
Chitradurga,solar,2025-01-13T15:00,28.8,0,625.0,10.9,84,0.0
Chitradurga,solar,2025-01-13T16:00,28.6,6,432.0,9.8,82,0.0
Chitradurga,solar,2025-01-13T17:00,27.4,2,200.0,9.0,64,0.0
Chitradurga,solar,2025-01-13T18:00,24.9,1,28.0,11.9,51,0.0
Chitradurga,solar,2025-01-13T19:00,23.9,1,0.0,12.5,58,0.0
Chitradurga,solar,2025-01-13T20:00,22.9,1,0.0,13.5,74,0.0
Chitradurga,solar,2025-01-13T21:00,22.0,8,0.0,13.6,97,0.0
Chitradurga,solar,2025-01-13T22:00,21.4,11,0.0,13.2,101,0.0
Chitradurga,solar,2025-01-13T23:00,20.8,7,0.0,12.8,107,0.0
Chitradurga,solar,2025-01-14T00:00,20.2,13,0.0,12.1,110,0.0
Chitradurga,solar,2025-01-14T01:00,19.9,32,0.0,12.4,109,0.0
Chitradurga,solar,2025-01-14T02:00,19.6,89,0.0,11.8,111,0.0
Chitradurga,solar,2025-01-14T03:00,19.7,96,0.0,11.7,113,0.0
Chitradurga,solar,2025-01-14T04:00,19.5,83,0.0,11.5,121,0.0
Chitradurga,solar,2025-01-14T05:00,19.5,89,0.0,10.9,119,0.0
Chitradurga,solar,2025-01-14T06:00,19.4,93,0.0,12.0,107,0.0
Chitradurga,solar,2025-01-14T07:00,19.8,89,17.0,12.4,104,0.0
Chitradurga,solar,2025-01-14T08:00,21.6,89,152.0,14.7,96,0.0
Chitradurga,solar,2025-01-14T09:00,22.5,85,337.0,17.5,94,0.1
Chitradurga,solar,2025-01-14T10:00,23.7,94,515.0,16.2,93,0.5
Chitradurga,solar,2025-01-14T11:00,25.0,95,520.0,17.6,88,0.0
Chitradurga,solar,2025-01-14T12:00,26.9,64,727.0,18.2,93,0.1
Chitradurga,solar,2025-01-14T13:00,28.1,18,782.0,17.5,88,0.0
Chitradurga,solar,2025-01-14T14:00,28.4,22,722.0,17.1,82,0.0
Chitradurga,solar,2025-01-14T15:00,28.2,89,601.0,16.6,81,0.0
Chitradurga,solar,2025-01-14T16:00,27.8,100,391.0,16.6,85,0.0
Chitradurga,solar,2025-01-14T17:00,27.0,99,199.0,16.8,88,0.0
Chitradurga,solar,2025-01-14T18:00,24.8,100,27.0,15.3,87,0.0
Chitradurga,solar,2025-01-14T19:00,23.5,90,0.0,17.1,91,0.0
Chitradurga,solar,2025-01-14T20:00,22.8,100,0.0,14.7,79,0.0
Chitradurga,solar,2025-01-14T21:00,22.1,99,0.0,15.8,82,0.0
Chitradurga,solar,2025-01-14T22:00,21.5,100,0.0,15.8,91,0.0
Chitradurga,solar,2025-01-14T23:00,20.8,100,0.0,15.4,97,0.0
Chitradurga,solar,2025-01-15T00:00,20.1,98,0.0,13.5,100,0.0
Chitradurga,solar,2025-01-15T01:00,19.4,100,0.0,12.8,104,0.0
Chitradurga,solar,2025-01-15T02:00,18.9,100,0.0,12.5,108,0.0
Chitradurga,solar,2025-01-15T03:00,18.4,74,0.0,12.9,115,0.0
Chitradurga,solar,2025-01-15T04:00,17.8,37,0.0,12.3,115,0.0
Chitradurga,solar,2025-01-15T05:00,17.5,51,0.0,13.1,115,0.0
Chitradurga,solar,2025-01-15T06:00,17.9,94,0.0,12.2,110,0.0
Chitradurga,solar,2025-01-15T07:00,18.1,45,19.0,13.8,108,0.0
Chitradurga,solar,2025-01-15T08:00,20.0,0,183.0,16.7,107,0.0
Chitradurga,solar,2025-01-15T09:00,21.9,3,406.0,19.2,100,0.0
Chitradurga,solar,2025-01-15T10:00,23.6,29,597.0,20.2,95,0.0
Chitradurga,solar,2025-01-15T11:00,25.4,6,756.0,19.6,92,0.0
Chitradurga,solar,2025-01-15T12:00,26.6,77,837.0,20.0,88,0.0
Chitradurga,solar,2025-01-15T13:00,27.1,88,826.0,19.5,84,0.0
Chitradurga,solar,2025-01-15T14:00,27.2,100,663.0,18.7,79,0.0
Chitradurga,solar,2025-01-15T15:00,27.4,100,534.0,17.4,77,0.0
Chitradurga,solar,2025-01-15T16:00,27.2,100,279.0,18.0,74,0.0
Chitradurga,solar,2025-01-15T17:00,25.9,100,114.0,16.4,65,0.0
Chitradurga,solar,2025-01-15T18:00,24.7,2,22.0,14.2,70,0.0
Chitradurga,solar,2025-01-15T19:00,22.8,33,0.0,9.6,77,0.0
Chitradurga,solar,2025-01-15T20:00,22.2,92,0.0,14.2,83,0.0
Chitradurga,solar,2025-01-15T21:00,21.8,99,0.0,15.1,91,0.0
Chitradurga,solar,2025-01-15T22:00,21.5,78,0.0,14.5,101,0.0
Chitradurga,solar,2025-01-15T23:00,21.0,96,0.0,13.7,100,0.0
Chitradurga,solar,2025-01-16T00:00,20.5,18,0.0,13.4,102,0.0
Chitradurga,solar,2025-01-16T01:00,19.6,28,0.0,12.5,102,0.0
Chitradurga,solar,2025-01-16T02:00,18.8,1,0.0,9.5,104,0.0
Chitradurga,solar,2025-01-16T03:00,18.1,2,0.0,9.0,102,0.0
Chitradurga,solar,2025-01-16T04:00,17.8,4,0.0,9.9,105,0.0
Chitradurga,solar,2025-01-16T05:00,17.5,6,0.0,10.8,105,0.0
Chitradurga,solar,2025-01-16T06:00,17.9,2,0.0,12.2,103,0.0
Chitradurga,solar,2025-01-16T07:00,18.1,3,19.0,13.9,107,0.0
Chitradurga,solar,2025-01-16T08:00,20.0,0,179.0,14.8,104,0.0
Chitradurga,solar,2025-01-16T09:00,22.0,0,401.0,17.0,103,0.0
Chitradurga,solar,2025-01-16T10:00,24.0,17,598.0,17.6,96,0.0
Chitradurga,solar,2025-01-16T11:00,25.5,17,744.0,17.8,91,0.0
Chitradurga,solar,2025-01-16T12:00,26.7,2,823.0,17.7,88,0.0
Chitradurga,solar,2025-01-16T13:00,27.4,0,828.0,18.0,88,0.0
Chitradurga,solar,2025-01-16T14:00,27.7,0,761.0,18.0,83,0.0
Chitradurga,solar,2025-01-16T15:00,27.5,1,623.0,17.2,80,0.0
Chitradurga,solar,2025-01-16T16:00,26.8,2,433.0,15.7,87,0.0
Chitradurga,solar,2025-01-16T17:00,25.5,2,214.0,13.1,123,0.0
Chitradurga,solar,2025-01-16T18:00,23.9,8,32.0,8.1,102,0.0
Chitradurga,solar,2025-01-16T19:00,22.7,0,0.0,12.5,78,0.0
Chitradurga,solar,2025-01-16T20:00,21.8,0,0.0,10.5,78,0.0
Chitradurga,solar,2025-01-16T21:00,21.1,0,0.0,9.9,89,0.0
Chitradurga,solar,2025-01-16T22:00,20.7,0,0.0,10.5,95,0.0
Chitradurga,solar,2025-01-16T23:00,20.2,0,0.0,11.3,104,0.0
Chitradurga,solar,2025-01-17T00:00,19.6,0,0.0,10.9,112,0.0
Chitradurga,solar,2025-01-17T01:00,19.1,0,0.0,11.7,117,0.0
Chitradurga,solar,2025-01-17T02:00,18.6,0,0.0,11.1,115,0.0
Chitradurga,solar,2025-01-17T03:00,18.1,0,0.0,11.2,112,0.0
Chitradurga,solar,2025-01-17T04:00,17.5,0,0.0,10.4,104,0.0
Chitradurga,solar,2025-01-17T05:00,17.0,0,0.0,9.7,100,0.0
Chitradurga,solar,2025-01-17T06:00,17.0,0,0.0,10.3,106,0.0
Chitradurga,solar,2025-01-17T07:00,17.4,0,19.0,11.7,104,0.0
Chitradurga,solar,2025-01-17T08:00,19.5,0,183.0,11.6,97,0.0
Chitradurga,solar,2025-01-17T09:00,21.7,0,406.0,13.7,88,0.0
Chitradurga,solar,2025-01-17T10:00,23.5,0,605.0,15.9,80,0.0
Chitradurga,solar,2025-01-17T11:00,25.1,0,752.0,17.9,78,0.0
Chitradurga,solar,2025-01-17T12:00,26.5,0,833.0,19.3,78,0.0
Chitradurga,solar,2025-01-17T13:00,27.2,0,840.0,19.2,75,0.0
Chitradurga,solar,2025-01-17T14:00,27.6,0,771.0,18.2,74,0.0
Chitradurga,solar,2025-01-17T15:00,27.6,0,634.0,17.7,73,0.0
Chitradurga,solar,2025-01-17T16:00,27.0,1,442.0,17.3,74,0.0
Chitradurga,solar,2025-01-17T17:00,25.8,5,219.0,15.8,75,0.0
Chitradurga,solar,2025-01-17T18:00,23.8,6,33.0,14.0,83,0.0
Chitradurga,solar,2025-01-17T19:00,22.8,18,0.0,15.3,89,0.0
Chitradurga,solar,2025-01-17T20:00,21.9,62,0.0,12.2,81,0.0
Chitradurga,solar,2025-01-17T21:00,21.0,97,0.0,11.9,86,0.0
Chitradurga,solar,2025-01-17T22:00,20.4,85,0.0,13.2,86,0.0
Chitradurga,solar,2025-01-17T23:00,19.5,96,0.0,13.0,90,0.0
Chitradurga,solar,2025-01-18T00:00,19.0,100,0.0,12.7,97,0.0
Chitradurga,solar,2025-01-18T01:00,18.4,100,0.0,11.1,97,0.0
Chitradurga,solar,2025-01-18T02:00,17.9,96,0.0,12.3,113,0.0
Chitradurga,solar,2025-01-18T03:00,17.5,99,0.0,13.1,117,0.0
Chitradurga,solar,2025-01-18T04:00,17.0,100,0.0,11.1,112,0.0
Chitradurga,solar,2025-01-18T05:00,16.8,100,0.0,10.1,110,0.0
Chitradurga,solar,2025-01-18T06:00,16.9,100,0.0,10.3,102,0.0
Chitradurga,solar,2025-01-18T07:00,17.0,100,19.0,11.7,95,0.0
Chitradurga,solar,2025-01-18T08:00,18.9,100,176.0,13.8,98,0.0
Chitradurga,solar,2025-01-18T09:00,20.9,100,390.0,15.5,94,0.0
Chitradurga,solar,2025-01-18T10:00,23.0,99,588.0,18.3,83,0.0
Chitradurga,solar,2025-01-18T11:00,24.6,99,682.0,18.1,79,0.0
Chitradurga,solar,2025-01-18T12:00,25.9,99,776.0,17.0,73,0.0
Chitradurga,solar,2025-01-18T13:00,26.8,97,838.0,16.9,73,0.0
Chitradurga,solar,2025-01-18T14:00,27.0,13,768.0,17.1,75,0.0
Chitradurga,solar,2025-01-18T15:00,27.0,13,640.0,17.2,80,0.0
Chitradurga,solar,2025-01-18T16:00,26.6,7,449.0,17.7,81,0.0
Chitradurga,solar,2025-01-18T17:00,25.5,8,224.0,16.0,83,0.0
Chitradurga,solar,2025-01-18T18:00,23.2,12,35.0,13.3,98,0.0
Chitradurga,solar,2025-01-18T19:00,22.0,32,0.0,11.1,78,0.0
Chitradurga,solar,2025-01-18T20:00,21.1,79,0.0,10.4,70,0.0
Chitradurga,solar,2025-01-18T21:00,20.5,92,0.0,12.2,73,0.0
Chitradurga,solar,2025-01-18T22:00,19.8,92,0.0,11.4,86,0.0
Chitradurga,solar,2025-01-18T23:00,19.1,69,0.0,11.0,87,0.0
